START_STATION,END_STATION,ROUTE,DIRECTION,LINE,center,lower,upper,VECTOR_SUM.count,quantity
Park Street,Government Center,B/C/D/E,1.0,Green,80.36889743589731,79.07853874480897,81.65925612698565,,temperature
Pleasant Street,Saint Paul Street B,B,0.0,Green,87.91328260869564,87.86428162773336,87.9622835896579,,temperature
Pleasant Street,Saint Paul Street B,B,1.0,Green,80.82179000000019,80.76037317688454,80.88320682311581,,temperature
Porter,Davis,Ashmont/Braintree,0.0,Red,79.84920353982308,79.80486229827932,79.89354478136684,,temperature
Porter,Davis,Ashmont/Braintree,1.0,Red,80.18661261261258,79.99413625415069,80.37908897107447,,temperature
Prudential,Copley,E,0.0,Green,81.11918613138715,79.5415319871186,82.6968402756557,,temperature
Prudential,Copley,E,1.0,Green,80.53427488151665,79.2708378872957,81.79771187573759,,temperature
Reservoir,Beaconsfield,D,0.0,Green,80.57437179487175,80.45635565502701,80.69238793471648,,temperature
Reservoir,Beaconsfield,D,1.0,Green,79.50908730158724,79.47182820447716,79.54634639869735,,temperature
Revere Beach,Wonderland,Blue,0.0,Blue,86.9439999999999,86.92669896411483,86.96130103588497,,temperature
Revere Beach,Wonderland,Blue,1.0,Blue,84.14345833333333,84.00066417343366,84.28625249323301,,temperature
Riverside,Woodland,D,0.0,Green,77.57660784313711,77.54597583474923,77.60723985152501,,temperature
Riverside,Woodland,D,1.0,Green,79.70142288557237,79.61371806658484,79.78912770455989,,temperature
Riverway,Mission Park,E,1.0,Green,79.49427027027036,79.4735323113628,79.51500822917794,,temperature
Roxbury Crossing,Ruggles,Orange,0.0,Orange,84.17675728155328,84.1597310814318,84.19378348167477,,temperature
Roxbury Crossing,Ruggles,Orange,1.0,Orange,84.96702127659564,84.94440575298837,84.98963680020292,,temperature
Ruggles,Massachusetts Ave,Orange,0.0,Orange,84.11142253521129,84.0843144647357,84.13853060568688,,temperature
Ruggles,Massachusetts Ave,Orange,1.0,Orange,84.94785714285699,84.91083665235068,84.98487763336327,,temperature
Saint Marys Street,Kenmore,C,0.0,Green,82.06486976744179,81.86057130571263,82.26916822917099,,temperature
Saint Marys Street,Kenmore,C,1.0,Green,79.1209383753501,78.80167543097288,79.44020131972732,,temperature
Saint Paul Street B,Boston University West,B,1.0,Green,80.60980392156866,80.55826092219613,80.66134692094118,,temperature
Saint Paul Street C,Kent Street,C,0.0,Green,80.62075862068964,80.5375891023309,80.7039281390484,,temperature
Saint Paul Street C,Kent Street,C,1.0,Green,77.68440384615383,77.55638848867814,77.81241920362952,,temperature
Savin Hill,JFK/UMass,Ashmont,1.0,Red,84.13596694214884,84.05837528303049,84.21355860126722,,temperature
Science Park,Lechmere,E,0.0,Green,81.66163478260857,81.57728127308447,81.74598829213268,,temperature
Science Park,Lechmere,E,1.0,Green,79.88507251908358,78.77991639096513,80.99022864720203,,temperature
Shawmut,Fields Corner,Ashmont,0.0,Red,81.75754455445541,81.7168499541373,81.79823915477348,,temperature
Shawmut,Fields Corner,Ashmont,1.0,Red,83.82132673267311,83.79446072853746,83.84819273680877,,temperature
South Station,Downtown Crossing,Ashmont/Braintree,0.0,Red,83.88566666666667,83.81191454805301,83.95941878528029,,temperature
South Station,Downtown Crossing,Ashmont/Braintree,1.0,Red,83.542304347826,83.52144677454505,83.56316192110697,,temperature
State,Aquarium,Blue,0.0,Blue,83.78496202531636,83.73382008030606,83.83610397032665,,temperature
State,Aquarium,Blue,1.0,Blue,83.31756603773582,83.29636053279566,83.33877154267599,,temperature
State,Haymarket,Orange,0.0,Orange,84.68034965034951,83.8784648612982,85.48223443940081,,temperature
State,Haymarket,Orange,1.0,Orange,83.4245578512398,81.50771626715803,85.34139943532156,,temperature
Stony Brook,Jackson Square,Orange,0.0,Orange,81.98674999999983,79.80049934894954,84.17300065105013,,temperature
Stony Brook,Jackson Square,Orange,1.0,Orange,84.64453164556947,84.6242314400362,84.66483185110275,,temperature
Suffolk Downs,Beachmont,Blue,0.0,Blue,86.77030434782606,86.7358159421239,86.80479275352819,,temperature
Suffolk Downs,Beachmont,Blue,1.0,Blue,83.12389333333344,82.99229879087973,83.25548787578715,,temperature
Sullivan Square,Assembly,Orange,0.0,Orange,84.77056772334308,84.59082338693815,84.950312059748,,temperature
Sullivan Square,Assembly,Orange,1.0,Orange,83.34160447761185,82.2099956827101,84.47321327251359,,temperature
Summit Ave/Winchester St,Coolidge Corner,C,0.0,Green,78.19232663316576,77.60531458018242,78.77933868614909,,temperature
Summit Ave/Winchester St,Coolidge Corner,C,1.0,Green,78.5027592592591,75.66971752183967,81.33580099667851,,temperature
Symphony,Prudential,E,0.0,Green,80.22166165413546,78.20576289267123,82.23756041559969,,temperature
Symphony,Prudential,E,1.0,Green,80.44624806201553,79.2197810575737,81.67271506645734,,temperature
Tappan Street,Washington Square,C,0.0,Green,77.06241752577316,75.51763705579802,78.6071979957483,,temperature
Tappan Street,Washington Square,C,1.0,Green,76.48508988764016,71.75271913135688,81.21746064392346,,temperature
Tufts Medical Center,Chinatown,Orange,0.0,Orange,83.61287982832575,82.88980289414934,84.33595676250214,,temperature
Tufts Medical Center,Chinatown,Orange,1.0,Orange,81.17004147465447,78.53193017755866,83.8081527717503,,temperature
Waban,Eliot,D,1.0,Green,80.03669924812031,80.00004505224605,80.07335344399459,,temperature
Warren Street,Allston Street,B,1.0,Green,81.82119565217391,81.78365478876985,81.85873651557796,,temperature
Washington Square,Fairbanks Street,C,0.0,Green,78.9325846153846,78.80762901173027,79.05754021903894,,temperature
Washington Square,Fairbanks Street,C,1.0,Green,81.8245882352941,81.7445055848366,81.90467088575161,,temperature
Washington Street,Warren Street,B,0.0,Green,84.74299999999992,84.57268753174786,84.91331246825199,,temperature
Washington Street,Warren Street,B,1.0,Green,82.0140000000001,81.94410626622792,82.08389373377227,,temperature
Wellington,Malden Center,Orange,0.0,Orange,84.84581540697684,84.50168726668835,85.18994354726533,,temperature
Wellington,Malden Center,Orange,1.0,Orange,84.08292128801429,83.45350078230705,84.71234179372156,,temperature
Wood Island,Orient Heights,Blue,0.0,Blue,86.13781428571406,85.99917181369972,86.27645675772841,,temperature
Wood Island,Orient Heights,Blue,1.0,Blue,83.03483606557387,82.9472216435134,83.12245048763431,,temperature
Woodland,Waban,D,1.0,Green,80.04980451127814,79.98405228368058,80.11555673887571,,temperature
Airport,Wood Island,Blue,,Blue,46.712092024539906,40.76391668360208,52.66026736547774,,humidity
Allston Street,Griggs Street,B,,Green,47.64585185185182,40.73342927204869,54.558274431654965,,humidity
Andrew,Broadway,Ashmont/Braintree,,Red,43.982598290598304,43.32192866593069,44.64326791526592,,humidity
Aquarium,Maverick,Blue,,Blue,46.54403305785124,40.72846869113093,52.35959742457154,,humidity
Arlington,Boylston,B/C/D/E,,Green,43.27830952380955,39.63677339226979,46.91984565534932,,humidity
Ashmont,Shawmut,Ashmont,,Red,40.10708275862071,39.31928908759799,40.89487642964343,,humidity
Assembly,Wellington,Orange,,Orange,42.62410590277782,35.215494047054456,50.032717758501185,,humidity
Babcock Street,Pleasant Street,B,,Green,44.28352343749999,39.4175528851056,49.149493989894374,,humidity
Back Bay,Tufts Medical Center,Orange,,Orange,42.396721804511216,33.86866090720143,50.924782701820995,,humidity
Back Of The Hill,Riverway,E,,Green,37.98231410256409,35.86247823915394,40.10214996597424,,humidity
Beachmont,Revere Beach,Blue,,Blue,43.869005235602096,39.868439676245615,47.86957079495856,,humidity
Beaconsfield,Brookline Hills,D,,Green,41.6895708661417,37.597482312828156,45.781659419455245,,humidity
Blandford Street,Kenmore,B,,Green,50.769803278688535,50.38350689766863,51.156099659708424,,humidity
Boston University Central,Boston University East,B,,Green,44.87044347826088,44.03868445454569,45.70220250197608,,humidity
Boston University East,Blandford Street,B,,Green,47.73456551724139,46.45429292900418,49.0148381054786,,humidity
Boston University West,Boston University Central,B,,Green,46.278436781609194,42.16313308664807,50.39374047657031,,humidity
Bowdoin,Government Center,Blue,,Blue,41.07323913043479,40.014700238381074,42.131778022488525,,humidity
Boylston,Park Street,B/C/D/E,,Green,43.004304964539,39.21779976555034,46.79081016352768,,humidity
Brandon Hall,Summit Ave/Winchester St,C,,Green,40.09132286995516,37.395289802522406,42.7873559373879,,humidity
Brigham Circle,Longwood Medical Area,E,,Green,41.30992351274787,37.53042461283084,45.08942241266489,,humidity
Broadway,South Station,Ashmont/Braintree,,Red,41.87794941634245,41.02582613460731,42.73007269807758,,humidity
Brookline Hills,Brookline Village,D,,Green,43.933350785340345,37.53364746923288,50.33305410144779,,humidity
Brookline Village,Longwood,D,,Green,47.92528333333336,47.447104291175975,48.403462375490726,,humidity
Central,Harvard,Ashmont/Braintree,,Red,43.85066968325785,40.43431312996015,47.267026236555544,,humidity
Charles/MGH,Kendall/MIT,Ashmont/Braintree,,Red,40.647823076923046,39.2964859158054,41.99916023804071,,humidity
Chestnut Hill,Reservoir,D,,Green,41.2195501519757,37.37421880963526,45.06488149431615,,humidity
Chinatown,Downtown Crossing,Orange,,Orange,41.3255397350993,34.34458957153821,48.30648989866038,,humidity
Cleveland Circle,Englewood Avenue,C,,Green,39.96289743589744,38.54295172673243,41.38284314506245,,humidity
Community College,Sullivan Square,Orange,,Orange,43.22353783783789,35.75928470375159,50.68779097192419,,humidity
Coolidge Corner,Saint Paul Street C,C,,Green,45.19152044609669,37.13468391848842,53.24835697370496,,humidity
Copley,Arlington,B/C/D/E,,Green,43.06162848297213,39.03998783733205,47.08326912861222,,humidity
Davis,Alewife,Ashmont/Braintree,,Red,43.98963859649121,41.63846544327762,46.34081174970481,,humidity
Dean Road,Tappan Street,C,,Green,44.98976086956522,35.05166774404077,54.927853995089656,,humidity
Downtown Crossing,Park Street,Ashmont/Braintree,,Red,42.56216666666668,41.742104594694794,43.382228738638545,,humidity
Downtown Crossing,State,Orange,,Orange,41.858085365853675,35.96434951406644,47.751821217640895,,humidity
Eliot,Newton Highlands,D,,Green,45.341867187500036,44.32887847491325,46.35485590008683,,humidity
Englewood Avenue,Dean Road,C,,Green,39.2996126126126,36.537104808687225,42.062120416537965,,humidity
Fairbanks Street,Brandon Hall,C,,Green,38.99878873239437,36.79203959191327,41.20553787287546,,humidity
Fenway Park,Kenmore,D,,Green,40.63321604938276,37.02301021883282,44.24342187993269,,humidity
Fenwood Road,Brigham Circle,E,,Green,40.807805687203825,37.28449641686668,44.33111495754097,,humidity
Fields Corner,Savin Hill,Ashmont,,Red,42.693106145251434,42.189419807465576,43.19679248303731,,humidity
Forest Hills,Green Street,Orange,,Orange,38.288606870229,35.048470943779584,41.52874279667842,,humidity
Government Center,Haymarket,C/E,,Green,43.05290851735015,40.67063012544437,45.43518690925593,,humidity
Government Center,State,Blue,,Blue,42.75974999999999,42.42454004176233,43.094959958237645,,humidity
Green Street,Stony Brook,Orange,,Orange,39.999956000000026,37.273580826917346,42.726331173082706,,humidity
Griggs Street,Harvard Avenue,B,,Green,45.65200000000002,39.378902481368506,51.92509751863153,,humidity
Harvard,Porter,Ashmont/Braintree,,Red,46.3974905063291,42.66143609789677,50.1335449147614,,humidity
Harvard Avenue,Packards Corner,B,,Green,47.0293611111111,41.312214140515046,52.74650808170714,,humidity
Hawes Street,Saint Marys Street,C,,Green,42.109529801324506,41.17755408055386,43.04150552209514,,humidity
Haymarket,North Station,C/E,,Green,43.09917467948719,37.85191202936593,48.346437329608456,,humidity
Haymarket,North Station,Orange,,Orange,43.09917467948719,37.85191202936593,48.346437329608456,,humidity
Heath Street,Back Of The Hill,E,,Green,35.04301010101009,33.332471097195665,36.75354910482452,,humidity
Hynes Convention Center,Copley,B/C/D,,Green,47.094052083333395,41.04139039693668,53.14671376973012,,humidity
JFK/UMass,Andrew,Ashmont/Braintree,,Red,43.98901532567052,43.11558535415086,44.86244529719019,,humidity
Jackson Square,Roxbury Crossing,Orange,,Orange,39.663665217391284,36.48283957053038,42.84449086425219,,humidity
Kendall/MIT,Central,Ashmont/Braintree,,Red,42.35078682170546,40.66968367120362,44.031889972207296,,humidity
Kenmore,Hynes Convention Center,B/C/D,,Green,45.7033776041667,41.09926889400501,50.307486314328386,,humidity
Kent Street,Hawes Street,C,,Green,43.057876923076925,42.33568757576877,43.78006627038509,,humidity
Longwood,Fenway Park,D,,Green,48.953753424657535,48.40408307443686,49.503423774878215,,humidity
Longwood Medical Area,Museum Of Fine Arts,E,,Green,42.08292550143268,39.081766522209506,45.08408448065586,,humidity
Malden Center,Oak Grove,Orange,,Orange,41.17472852760725,32.413969204963344,49.93548785025117,,humidity
Massachusetts Ave,Back Bay,Orange,,Orange,41.344716257668686,33.223849192875896,49.46558332246149,,humidity
Maverick,Airport,Blue,,Blue,46.233941634241226,41.75981409702949,50.70806917145298,,humidity
Mission Park,Fenwood Road,E,,Green,38.76937719298245,35.77140874990805,41.76734563605686,,humidity
Museum Of Fine Arts,Northeastern,E,,Green,41.045284057971024,38.34434785176275,43.7462202641793,,humidity
Newton Centre,Chestnut Hill,D,,Green,43.99769451073985,40.16653272744193,47.82885629403778,,humidity
Newton Highlands,Newton Centre,D,,Green,43.16884584980241,42.19731542361878,44.14037627598604,,humidity
North Station,Community College,Orange,,Orange,43.23610289855071,36.229498282662384,50.24270751443905,,humidity
North Station,Science Park,E,,Green,41.94309106830118,40.26259166296325,43.623590473639105,,humidity
Northeastern,Symphony,E,,Green,42.748609195402295,40.005272211638605,45.491946179166014,,humidity
Orient Heights,Suffolk Downs,Blue,,Blue,48.63840000000001,43.94616649566845,53.33063350433157,,humidity
Packards Corner,Babcock Street,B,,Green,43.87750549450553,38.83218977441035,48.92282121460071,,humidity
Park Street,Charles/MGH,Ashmont/Braintree,,Red,44.34090298507461,43.599199987654494,45.08260598249475,,humidity
Park Street,Government Center,B/C/D/E,,Green,43.66378056426334,40.874512080419066,46.453049048107616,,humidity
Pleasant Street,Saint Paul Street B,B,,Green,45.47162328767124,40.933219778095456,50.01002679724702,,humidity
Porter,Davis,Ashmont/Braintree,,Red,46.083803571428575,43.17927943887622,48.98832770398094,,humidity
Prudential,Copley,E,,Green,42.19468453608246,38.54344079838224,45.84592827378269,,humidity
Reservoir,Beaconsfield,D,,Green,41.45379787234043,35.74315249697985,47.16444324770102,,humidity
Revere Beach,Wonderland,Blue,,Blue,43.97863157894735,41.75425121872149,46.20301193917321,,humidity
Riverside,Woodland,D,,Green,46.04722772277229,43.683414682289865,48.411040763254725,,humidity
Riverway,Mission Park,E,,Green,41.00714864864866,40.631766699511694,41.38253059778564,,humidity
Roxbury Crossing,Ruggles,Orange,,Orange,37.17844162436546,34.523230713242896,39.833652535488035,,humidity
Ruggles,Massachusetts Ave,Orange,,Orange,38.17441153846152,35.809454994365026,40.539368082558006,,humidity
Saint Marys Street,Kenmore,C,,Green,44.505743006993015,40.432925395730564,48.578560618255466,,humidity
Saint Paul Street B,Boston University West,B,,Green,44.16354901960785,43.65917569304406,44.667922346171636,,humidity
Saint Paul Street C,Kent Street,C,,Green,47.80593636363634,42.731857693206464,52.88001503406622,,humidity
Savin Hill,JFK/UMass,Ashmont,,Red,40.68798347107438,39.37057701023633,42.00538993191244,,humidity
Science Park,Lechmere,E,,Green,43.49444562334218,41.88255018238026,45.106341064304104,,humidity
Shawmut,Fields Corner,Ashmont,,Red,42.69471287128714,40.38846113494615,45.000964607628134,,humidity
South Station,Downtown Crossing,Ashmont/Braintree,,Red,40.241059999999976,39.03167150162571,41.45044849837426,,humidity
State,Aquarium,Blue,,Blue,47.00524242424245,43.02684539363473,50.983639454850156,,humidity
State,Haymarket,Orange,,Orange,42.62152467532464,36.763539390348356,48.47950996030092,,humidity
Stony Brook,Jackson Square,Orange,,Orange,39.84365250965249,36.50341962499553,43.183885394309435,,humidity
Suffolk Downs,Beachmont,Blue,,Blue,46.24135416666668,40.617722943655146,51.8649853896782,,humidity
Sullivan Square,Assembly,Orange,,Orange,42.90251707317073,36.24363224493914,49.56140190140231,,humidity
Summit Ave/Winchester St,Coolidge Corner,C,,Green,43.442575903614454,37.698217117536906,49.186934689691974,,humidity
Symphony,Prudential,E,,Green,43.090832061068745,40.42160787612919,45.76005624600829,,humidity
Tappan Street,Washington Square,C,,Green,45.64991397849464,37.27692423733776,54.0229037196515,,humidity
Tufts Medical Center,Chinatown,Orange,,Orange,43.43352,35.606823919724064,51.260216080275924,,humidity
