STATION,ROUTE,LINE,center,upper,lower,DIRECTION,quantity
Haymarket,Orange,Orange,43.083724637681144,48.04504784499366,38.12240143036861,1.0,humidity
Heath Street,E,Green,32.78957692307693,33.04195397006447,32.53719987608939,0.0,humidity
Heath Street,E,Green,37.36888405797105,38.65032352043049,36.087444595511606,1.0,humidity
Hynes Convention Center,B/C/D,Green,44.324269230769225,51.41876324363883,37.22977521789964,0.0,humidity
Hynes Convention Center,B/C/D,Green,45.75908536585367,49.18300647807957,42.33516425362778,1.0,humidity
JFK/UMass,Ashmont/Braintree,Red,44.27546875000001,44.53618810033115,44.01474939966886,0.0,humidity
JFK/UMass,Ashmont/Braintree,Red,45.02672413793103,45.44056907926531,44.61287919659674,1.0,humidity
Jackson Square,Orange,Orange,40.27932352941176,43.630353969943286,36.928293088880224,0.0,humidity
Jackson Square,Orange,Orange,37.07642307692308,38.67018208437877,35.48266406946738,1.0,humidity
Kendall/MIT,Ashmont/Braintree,Red,41.23926086956522,41.4327405413636,41.04578119776683,0.0,humidity
Kendall/MIT,Ashmont/Braintree,Red,44.06131818181818,44.1912505401779,43.93138582345846,1.0,humidity
Kenmore,B/C/D,Green,41.46523333333332,46.13173336549232,36.79873330117431,0.0,humidity
Kenmore,B/C/D,Green,45.580744525547416,48.82541686926357,42.336072181831284,1.0,humidity
Kent Street,C,Green,43.45752631578947,44.055988917277745,42.859063714301186,0.0,humidity
Lechmere,E,Green,42.48133333333333,43.13945163346615,41.82321503320052,0.0,humidity
Lechmere,E,Green,44.373147239263794,46.26302965520614,42.48326482332146,1.0,humidity
Longwood,D,Green,48.13572727272728,48.6840613889651,47.587393156489455,1.0,humidity
Longwood Medical Area,E,Green,37.47063157894737,37.58518782933522,37.35607532855952,0.0,humidity
Longwood Medical Area,E,Green,41.497342657342685,44.492087524335325,38.502597790350045,1.0,humidity
Malden Center,Orange,Orange,39.1114534883721,48.10404088892789,30.11886608781631,0.0,humidity
Malden Center,Orange,Orange,42.998014084507034,49.65774996406812,36.33827820494597,1.0,humidity
Massachusetts Ave,Orange,Orange,36.51615384615385,37.34123924965878,35.6910684426489,0.0,humidity
Massachusetts Ave,Orange,Orange,43.08596875,51.296573202975644,34.87536429702435,1.0,humidity
Maverick,Blue,Blue,51.18289655172413,51.698128562211195,50.667664541237066,0.0,humidity
Maverick,Blue,Blue,42.13272222222223,42.57751838248331,41.68792606196114,1.0,humidity
Mission Park,E,Green,36.041227272727276,36.186424980900895,35.89602956455365,0.0,humidity
Mission Park,E,Green,40.32779166666667,41.45157672963629,39.204006603697046,1.0,humidity
Museum Of Fine Arts,E,Green,38.75660869565217,38.85453015728454,38.6586872340198,0.0,humidity
Museum Of Fine Arts,E,Green,43.88667741935485,44.447626816187075,43.32572802252261,1.0,humidity
Newton Centre,D,Green,41.7559,41.843081540779174,41.66871845922082,0.0,humidity
Newton Centre,D,Green,45.79114285714285,46.18637624208321,45.395909472202476,1.0,humidity
Newton Highlands,D,Green,42.41568000000001,43.07127201744175,41.760087982558275,0.0,humidity
Newton Highlands,D,Green,44.21042105263158,44.36535305054232,44.05548905472085,1.0,humidity
North Station,C/E,Green,42.82238983050848,48.13956925443433,37.505210406582634,0.0,humidity
North Station,C/E,Green,43.4098349514563,49.06397504504984,37.75569485786275,1.0,humidity
North Station,Orange,Orange,42.82238983050848,48.13956925443433,37.505210406582634,0.0,humidity
North Station,Orange,Orange,43.4098349514563,49.06397504504984,37.75569485786275,1.0,humidity
Northeastern,E,Green,42.865416666666654,45.14314920453947,40.58768412879385,0.0,humidity
Northeastern,E,Green,42.354731707317065,45.048007194752294,39.66145621988182,1.0,humidity
Oak Grove,Orange,Orange,51.34839000000001,56.0365231424689,46.66025685753112,0.0,humidity
Oak Grove,Orange,Orange,39.24963636363636,49.62037829211893,28.878894435153807,1.0,humidity
Orient Heights,Blue,Blue,53.32612500000001,54.464247389604026,52.18800261039599,0.0,humidity
Orient Heights,Blue,Blue,43.08965,43.514885943794425,42.664414056205565,1.0,humidity
Packards Corner,B,Green,50.96950000000001,51.15596980934168,50.78303019065834,0.0,humidity
Packards Corner,B,Green,39.35454545454545,40.04387015702938,38.66522075206152,1.0,humidity
Park Street,Ashmont/Braintree,Red,41.909732142857145,46.19506811352426,37.62439617219004,0.0,humidity
Park Street,Ashmont/Braintree,Red,44.29991150442479,45.789685879465246,42.81013712938434,1.0,humidity
Park Street,B/C/D/E,Green,41.909732142857145,46.19506811352426,37.62439617219004,0.0,humidity
Park Street,B/C/D/E,Green,44.29991150442479,45.789685879465246,42.81013712938434,1.0,humidity
Pleasant Street,B,Green,51.6192,51.68616566284298,51.55223433715702,0.0,humidity
Pleasant Street,B,Green,42.22175609756098,42.59892163021792,41.84459056490404,1.0,humidity
Porter,Ashmont/Braintree,Red,42.34166666666668,42.54427759531022,42.13905573802313,0.0,humidity
Porter,Ashmont/Braintree,Red,50.715756756756754,51.05765142908576,50.373862084427735,1.0,humidity
Prudential,E,Green,47.17645689655174,52.99622264470204,41.35669114840145,0.0,humidity
Prudential,E,Green,43.89921951219512,44.53365979749371,43.264779226896536,1.0,humidity
Reservoir,D,Green,36.711,,,0.0,humidity
Reservoir,D,Green,49.23165,49.37285767647243,49.0904423235276,1.0,humidity
Revere Beach,Blue,Blue,45.023210526315786,45.704332197527435,44.34208885510415,0.0,humidity
Revere Beach,Blue,Blue,40.20557142857143,40.8475642052245,39.56357865191835,1.0,humidity
Riverside,D,Green,47.533625,47.567850877845366,47.499399122154635,0.0,humidity
Riverside,D,Green,46.57350000000001,46.62205580981374,46.52494419018628,1.0,humidity
Riverway,E,Green,41.330825,42.96984830027554,39.69180169972446,1.0,humidity
Roxbury Crossing,Orange,Orange,40.129166666666656,41.760950636058524,38.497382697274816,0.0,humidity
Roxbury Crossing,Orange,Orange,39.90385,40.323758921828976,39.48394107817101,1.0,humidity
Ruggles,Orange,Orange,36.59348275862069,37.27927393991058,35.9076915773308,0.0,humidity
Ruggles,Orange,Orange,42.44966666666666,42.59993949547121,42.2993938378621,1.0,humidity
Saint Marys Street,C,Green,40.33714814814815,40.65398585274489,40.020310443551395,0.0,humidity
Saint Marys Street,C,Green,44.69635714285714,47.801999755919645,41.59071452979463,1.0,humidity
Saint Paul Street B,B,Green,52.667342857142856,52.83985235267983,52.49483336160589,0.0,humidity
Saint Paul Street B,B,Green,43.28478571428572,43.70571420786069,42.86385722071074,1.0,humidity
Saint Paul Street C,C,Green,41.93471084337347,42.79596655637262,41.07345513037433,0.0,humidity
Saint Paul Street C,C,Green,43.41781395348837,49.26408926582325,37.571538641153495,1.0,humidity
Savin Hill,Ashmont,Red,40.67918518518519,41.14028671221977,40.21808365815061,1.0,humidity
Science Park,E,Green,41.01208333333333,41.23387366061422,40.79029300605245,0.0,humidity
Science Park,E,Green,43.33154545454544,43.617061992038145,43.046028917052745,1.0,humidity
Shawmut,Ashmont,Red,44.76494285714285,45.01873607344041,44.5111496408453,0.0,humidity
Shawmut,Ashmont,Red,39.76385714285715,40.660024107530276,38.867690178184034,1.0,humidity
South Station,Ashmont/Braintree,Red,39.9744074074074,40.44612890764793,39.502685907166864,0.0,humidity
South Station,Ashmont/Braintree,Red,40.73237931034483,41.50332767871946,39.961430941970185,1.0,humidity
State,Blue,Blue,44.85980833333329,49.79299827289186,39.92661839377472,0.0,humidity
State,Blue,Blue,43.0645491803279,48.171684695981206,37.95741366467461,1.0,humidity
State,Orange,Orange,44.85980833333329,49.79299827289186,39.92661839377472,0.0,humidity
State,Orange,Orange,43.0645491803279,48.171684695981206,37.95741366467461,1.0,humidity
Stony Brook,Orange,Orange,39.6327142857143,42.947591418306274,36.317837153122326,0.0,humidity
Stony Brook,Orange,Orange,40.402888888888896,40.99394533115877,39.81183244661902,1.0,humidity
Suffolk Downs,Blue,Blue,53.339588235294116,53.52992972407925,53.14924674650898,0.0,humidity
Suffolk Downs,Blue,Blue,44.3798888888889,46.25555368156426,42.50422409621355,1.0,humidity
Sullivan Square,Orange,Orange,42.7626049382716,50.93689734905405,34.588312527489144,0.0,humidity
Sullivan Square,Orange,Orange,44.19438028169014,50.098037676816844,38.29072288656344,1.0,humidity
Summit Ave/Winchester St,C,Green,43.09752,46.56585429184674,39.62918570815327,0.0,humidity
Summit Ave/Winchester St,C,Green,43.87246666666668,51.90007104901762,35.844862284315724,1.0,humidity
Symphony,E,Green,43.44735416666668,47.39170001211342,39.50300832121994,0.0,humidity
Symphony,E,Green,43.355807692307714,44.802401880947464,41.909213503667935,1.0,humidity
Tappan Street,C,Green,42.08282758620689,43.55231625016369,40.613338922250094,0.0,humidity
Tappan Street,C,Green,43.77637037037036,54.997873482178456,32.55486725856225,1.0,humidity
Tufts Medical Center,Orange,Orange,40.36992452830188,43.27844755322401,37.46140150337975,0.0,humidity
Tufts Medical Center,Orange,Orange,45.94942000000001,55.275082605095776,36.62375739490425,1.0,humidity
Waban,D,Green,46.49518181818181,46.71322411123168,46.27713952513195,1.0,humidity
Warren Street,B,Green,52.526588235294106,52.618308638438336,52.434867832149884,0.0,humidity
Warren Street,B,Green,39.71652941176471,40.29379626054947,39.13926256297995,1.0,humidity
Washington Square,C,Green,42.80897368421053,45.12498701665175,40.492960351769305,0.0,humidity
Washington Square,C,Green,41.99948387096775,50.98173169971934,33.017236042216155,1.0,humidity
Washington Street,B,Green,51.799294117647065,51.92088963807539,51.67769859721872,0.0,humidity
Washington Street,B,Green,44.76051162790697,46.45487995200853,43.06614330380541,1.0,humidity
Wellington,Orange,Orange,40.37116470588232,47.032934654889964,33.70939475687467,0.0,humidity
Wellington,Orange,Orange,43.19934313725491,48.38856443272578,38.01012184178405,1.0,humidity
Wonderland,Blue,Blue,40.70422222222222,40.977519577577965,40.43092486686648,1.0,humidity
Wood Island,Blue,Blue,53.1364722222222,54.225532496453006,52.0474119479914,0.0,humidity
Wood Island,Blue,Blue,40.29146153846155,40.765712459280294,39.817210617642786,1.0,humidity
Woodland,D,Green,50.15623529411764,50.33922557029775,49.973245017937536,0.0,humidity
Woodland,D,Green,41.439473684210526,41.59372649560975,41.28522087281132,1.0,humidity
